record_id,Mã Sản Phẩm,Tên sản phẩm,Bán chạy,Ảnh,Ảnh báo giá(1 ảnh rõ sản phẩm),sp ưu tiên,Nhóm công việc,Media,Mô tả,Danh mục,Thể Loại,Đơn vị,Quy CáchGhép SP,Kích thước,Khối lượng (m3),Trọng lượng (tấn),Đá xanh đen,Đá xanh rêu,Đá xám BĐ,Đá GRN đen Ấn Độ,Ghi chú,Video,Link ảnh,GÁN MÃ ẢNH,Link ảnh có mã
recvgfQwwUeWWj,MM07,MỘ MÁI,Bán chạy,https://open.larksuite.com/open-apis/drive/v1/medias/C1rVbWhoLoN0WOxmclTlVr2igkc/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/OU9vbRuY8oVbZ6xUjxUlpf60g4d/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/POjwbgdN5o6OYVxGNCulO5aXgfe/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/Izg8bfnFnovEBmxGQDDl089SgIf/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/HGitbUXSwoPxWcxO47plAENfg7c/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://open.larksuite.com/open-apis/drive/v1/medias/Q1kmb9JIVowUEmxqosFlpG7igPc/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,,Trung bình,PJ004,,An Tâm,Mộ ,ngôi,23,KT: D1270xR810xC1860mm,0.657,1.971,27304000,35836000,43478000,88888000,"Đế ghép từ 4 khối 
Nắp mộ liền khối.",https://open.larksuite.com/open-apis/drive/v1/medias/JaEPb0jHmomVWbxiFgJlSYqig3e/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://truckaka04.s3.ap-southeast-2.amazonaws.com/2026-05-06T01%3A41%3A21.249-04%3A00.mp4,Có,
recvgrs5wMXPAd,MM07.1,MỘ MÁI,Bán chạy,https://open.larksuite.com/open-apis/drive/v1/medias/MmiubBWMwoyTmqxsqOpldHaPgUh/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/GzpJbcxsOoL2YKxxyBMlg4FEgN1/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/Wd2mbDG4KoHZTqxshwjlzZXSgpc/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/NDBcbiHWqomIJyxV9KglQBvqgoh/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/M6Ppbp5QYowcZLxSQ7KlOyvGgvh/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://open.larksuite.com/open-apis/drive/v1/medias/WlMHbSn9Jo9TAKxQcE3lGgsvg9p/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,,Trung bình,PJ004,,An Tâm,Mộ ,ngôi,23,KT: D1470xR970xC1960mm,0.873,2.619,36281000,47618000,57772000,118112000,"Đế ghép từ 4 khối 
Nắp mộ liền khối.",https://open.larksuite.com/open-apis/drive/v1/medias/LVvGb4RWwoqgMhxMyf6l0V7LgVf/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://truckaka04.s3.ap-southeast-2.amazonaws.com/2026-05-06T01%3A41%3A32.688-04%3A00.mp4,Có,
recvgrs7kUgR9H,MM07.2,MỘ MÁI,Bán chạy,https://open.larksuite.com/open-apis/drive/v1/medias/EW74bnGK8ovD5MxYp82ldMfQgWh/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/EpHCb1UZooLMGbxH1uqlpDXsgdh/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/IziXblV23okZxuxCulnlNVqqgse/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/TilbbUPEAodMiaxLpsmlM7dDgEe/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/Y1frb982MoK45NxmLKHl60QZgnx/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://open.larksuite.com/open-apis/drive/v1/medias/XF0Vb8TfdofCHHxchCclqMP2g6g/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,,Trung bình,PJ004,,Trường Tồn,Mộ ,ngôi,23,KT: D1770xR1270xC2360mm,1.537,4.611,70263000,92220000,115275000,217545000,"Đế ghép từ 4 khối 
Nắp mộ liền khối.",https://open.larksuite.com/open-apis/drive/v1/medias/ENvDbSpu1oYcrKx4FZmlxq1ugdf/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://truckaka04.s3.ap-southeast-2.amazonaws.com/2026-05-06T01%3A41%3A46.074-04%3A00.mp4,Có,
recvgg6UCA6jiy,CT15,CUỐN THƯ 1200,,https://open.larksuite.com/open-apis/drive/v1/medias/BpaiburYSodpM0xPgddldeD8gMd/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/WAcMbpJmXowXCwxuZU8l9iFYgZb/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/CRtIbzK0BockxNxWH2slQ5tigx1/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/XXHib2x8LoFBXVx3bbkl980hgN7/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://open.larksuite.com/open-apis/drive/v1/medias/VxQsba3fRohBKlxWAvvlE8UPgWc/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,,Đơn giản,PJ010,,An Tâm,Cuốn thư,bộ,2,"Thân cuốn thư: 1000x600x100mm
Đế cuốn thư: 1200x300x160mm",0.118,0.354,4904000,6436000,7809000,15965000,,,https://truckaka04.s3.ap-southeast-2.amazonaws.com/2026-05-06T01%3A42%3A14.747-04%3A00.mp4,Có,"https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:CT15,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778745999/36_rainzh.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:CT15,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746003/35_vs29uq.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:CT15,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746005/33_tpyk6c.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:CT15,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746000/34_lmiy1p.png"
recvgg8y1Cyypb,CT15.1,CUỐN THƯ 1550,,https://open.larksuite.com/open-apis/drive/v1/medias/KkqebzKaFocJTnx0QOGlxisLg1L/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/FdmBbxyMHo36hOxW7eJlcI0pglc/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/BjY5bQWACoLpoQxWqzwlKoW3grf/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/Uwbqb8ZAQo6Tpux9ZWLlqwPgg6d/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://open.larksuite.com/open-apis/drive/v1/medias/XqWPbwDS7oCj5hxCWRPlRmxfgod/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,,Đơn giản,PJ010,,An Tâm,Cuốn thư,bộ,2,"Thân cuốn thư: 1350x700x150mm
Đế cuốn thư: 1550x350x160mm",0.229,0.687,9517000,12491000,15154000,30982000,,,https://truckaka04.s3.ap-southeast-2.amazonaws.com/2026-05-06T01%3A42%3A27.237-04%3A00.mp4,Có,"https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:CT15.1,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746001/35_begir0.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:CT15.1,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746001/34_gxfqxc.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:CT15.1,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746001/36_towl0a.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:CT15.1,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746002/33_jhmotu.png"
recvggv4TWx8yy,CT15.2,CUỐN THƯ 970,,https://open.larksuite.com/open-apis/drive/v1/medias/PLh2bBOE3oMkZhxVyvtlqeZug6P/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/NnYebPdAtoigSWxsFIQlFOWwg4b/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/Gv1objBNho6XxCxi2lclC8CvgOb/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/N4e7bOIPHo7gu2xJPrTl9IUSg3e/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://open.larksuite.com/open-apis/drive/v1/medias/Jhu1bZLE1omF5bx4bRql11M1gwe/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,,Đơn giản,PJ010,,An Tâm,Cuốn thư,bộ,2,"Thân cuốn thư: 770x570x100mm
Đế cuốn thư: 970x300x120mm",0.079,0.237,3283000,4309000,5228000,10688000,,,https://truckaka04.s3.ap-southeast-2.amazonaws.com/2026-05-06T01%3A42%3A41.246-04%3A00.mp4,Có,"https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:CT15.2,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746050/35_igbpjq.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:CT15.2,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746051/36_pzvmyg.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:CT15.2,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746050/33_dmh4cj.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:CT15.2,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746050/34_yd1ona.png"
recvgoNUNlimRE,M25,Mộ 3 cấp - KT: 1270x810x950mm,,https://open.larksuite.com/open-apis/drive/v1/medias/IYnDb1qZ6oRMS8xnHCDlAc9Pgkh/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/BTBFbhZsAo1U4ExZaUYl8QUOgse/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/K6wEbipTvorAMUxeYrml04Xkgnb/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/NUdVbdIJ0o05Q3xMxf7lT43Fgqh/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://open.larksuite.com/open-apis/drive/v1/medias/XIypbZEuLovsLMx4cYLlmCSigDE/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,,Trung bình,PJ003,,An Tâm,Mộ ,ngôi,11,KT: D1270xR810xC950mm,0.294,0.882,12218000,16036000,19456000,39776000,"Đế 1 và đế 2 ghép từ 4 khối.
Nắp mộ liền khối",,https://truckaka04.s3.ap-southeast-2.amazonaws.com/2026-05-06T01%3A42%3A55.687-04%3A00.mp4,Có,
recvgpg5Wpj9j1,M25.1,Mộ 3 cấp - KT: 1470x970x1060mm,,https://open.larksuite.com/open-apis/drive/v1/medias/FriibaKh8oZBfRxpaqvlEeFkgtf/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/I1ONb1K5Lob2GRxU9LAl8Ps5gSd/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/ZeHebVb6Corb5exDDbqlbHPjg1b/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/Tme4bEvMKotaG2xf0prlFaa9gud/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/OBK2b14sVoUHtCxQi61l39mEgEK/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://open.larksuite.com/open-apis/drive/v1/medias/NIJlbNsZSojkX2xFxmllDFNDgC7/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,,Trung bình,PJ003,,An Tâm,Mộ ,ngôi,11,KT: D1470xR970xC1060mm,0.424,1.272,17621000,23127000,28059000,57365000,"Đế 1 và đế 2 ghép từ 4 khối.
Nắp mộ liền khối",,https://truckaka04.s3.ap-southeast-2.amazonaws.com/2026-05-06T01%3A43%3A09.491-04%3A00.mp4,Có,
recvgpg6B7Sl0R,M25.2,Mộ 3 cấp - KT: 1770x1270x1280mm,,https://open.larksuite.com/open-apis/drive/v1/medias/BRlKbjVHOo7LTUxsdHZlMrxtgpe/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/SA2xbrMoBoNx92xTxEGlGeGWgEc/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/UwNKbHdSjoRjRoxdmOSlkGbTgYd/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/PcpbbjwxHoDnaZx1LDIlojoTgCc/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://open.larksuite.com/open-apis/drive/v1/medias/QqVwbppj0ozcYXxbndCljgH8gMg/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,,Trung bình,PJ003,,Trường Tồn,Mộ ,ngôi,11,KT: D1770xR1270xC1280mm,0.823,2.469,37623000,49380000,61725000,116486000,"Đế 1 và đế 2 ghép từ 4 khối.
Nắp mộ liền khối",,https://truckaka04.s3.ap-southeast-2.amazonaws.com/2026-05-06T01%3A43%3A24.488-04%3A00.mp4,Có,
recvgpjPq1bXci,M26,Mộ 3 cấp - KT: 2350X1330X810mm,,https://open.larksuite.com/open-apis/drive/v1/medias/GhqRbiLk0o4lHDxGorhl7qudgMc/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/Q5V3bn1vPoQ6h1xWsfsla94ZgRb/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/MrTUbTm1Co26flxQ8zOllkIdgTf/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/KKLrbdV4YorayaxPEAxl5KTDgFe/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://open.larksuite.com/open-apis/drive/v1/medias/TU0ubkIPuoT9zdxAlDHlP7wkg5f/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,,Trung bình,PJ010,,An Tâm,Mộ ,ngôi,10,"KT:
D2350XR1330XC810mm",0.84,2.520,34909000,45818000,55588000,113647000,"Đế 1 và đế 2 ghép từ 4 khối.
Nắp mộ liền khối",,https://truckaka04.s3.ap-southeast-2.amazonaws.com/2026-05-06T01%3A43%3A43.041-04%3A00.mp4,Có,"https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M26,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778745996/33_zihg5q.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M26,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778745990/35_oqfkdg.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M26,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746000/34_l3eusr.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M26,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746014/36_pkjvd6.png"
recvguQQ4YTJa3,M26.1,Mộ 3 cấp - KT: 1700X970X690mm,,https://open.larksuite.com/open-apis/drive/v1/medias/IHC2bAIngoOPaSxgMdKl4TbTgrh/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/O2AHbkRPJo3tV1xQhFSlceDtggg/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/Io5bbLwhiozI54xIkc2lwE2Rg1b/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/L6O6bsYJCofwlrxgR1flLEQPgLb/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://open.larksuite.com/open-apis/drive/v1/medias/TU0ubkIPuoT9zdxAlDHlP7wkg5f/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,,Trung bình,PJ010,,An Tâm,Mộ ,ngôi,10,"KT:
D1700XR970XC690mm",0.392,1.176,16291000,21382000,25941000,53035000,"Đế 1 và đế 2 ghép từ 4 khối.
Nắp mộ liền khối",,https://truckaka04.s3.ap-southeast-2.amazonaws.com/2026-05-06T01%3A43%3A52.875-04%3A00.mp4,Có,"https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M26.1,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746051/35_vr4dsi.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M26.1,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746050/34_vao7t1.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M26.1,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746049/36_oocaln.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M26.1,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746050/33_dyj3rz.png"
recvguRKByhIua,M26.2,Mộ 3 cấp - KT: 2750X930X860mm,,https://open.larksuite.com/open-apis/drive/v1/medias/XrRvbZUYQo1rpgxYFQ0lbZ7SgXd/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/Vh42b4KV5oAJv9xmPQBlFBTPgGh/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/Gr4Cb3xnwoVxPxx8azIl6ax2g8f/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/YwA6bW1BFo7sIvxb9JBlApnkgWe/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://open.larksuite.com/open-apis/drive/v1/medias/TU0ubkIPuoT9zdxAlDHlP7wkg5f/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,,Trung bình,PJ010,,Trường Tồn,Mộ ,ngôi,10,"KT:
D2750XR1530XC860mm",1.345,4.035,61486000,80700000,100875000,190369000,"Đế 1 và đế 2 ghép từ 4 khối.
Nắp mộ liền khối",,https://truckaka04.s3.ap-southeast-2.amazonaws.com/2026-05-06T01%3A44%3A02.799-04%3A00.mp4,Có,"https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M26.2,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778745989/34_sy0oov.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M26.2,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778745993/36_bkfiry.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M26.2,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778745999/35_bptpeq.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M26.2,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778745991/33_wymvta.png"
recvguRA3O0ba6,M27,Mộ 2 cấp - KT: 1270X810X860mm,,https://open.larksuite.com/open-apis/drive/v1/medias/Lhaxbx1WQoyTEoxMWtnlgKHUg1b/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/RifHbYtvqoYQ1yxz3G0l1VuWgdg/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/MIskbHjsRok0IoxeGQ8lAD9ggyb/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://open.larksuite.com/open-apis/drive/v1/medias/CPCebxUnOoLImcxVutIlgjHngDb/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,,Trung bình,PJ008,,Trường Tồn,Mộ ,ngôi,4,"KT:
D1270XR810XC860mm",0.254,0.762,11611000,15240000,19050000,35951000,liền khối các thớt,,https://truckaka04.s3.ap-southeast-2.amazonaws.com/2026-05-06T01%3A44%3A14.217-04%3A00.mp4,Có,"https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M27,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746050/25_wloqya.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M27,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746052/23_aqzjyc.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M27,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778746051/24_uvxg8y.png"
recvgxHcJRfTWJ,M27.1,Mộ 2 cấp - KT: 1530X1060X940mm,,https://open.larksuite.com/open-apis/drive/v1/medias/Rkoib02naofnIux93LFlixuUgVf/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/QOm0bgiS8oCRUGx1y2Ol7aX1gBh/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G | https://open.larksuite.com/open-apis/drive/v1/medias/Kly6b9LQAo6DH9xeBDulWY77g0a/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,https://open.larksuite.com/open-apis/drive/v1/medias/CPCebxUnOoLImcxVutIlgjHngDb/download?access_token=t-g2065q3q72CZNIPQ7CNZKEQYJQRKQ6QFQRMVX27G,,Trung bình,PJ008,,Trường Tồn,Mộ ,ngôi,4,"KT: 
D1530XR1060XC940mm",0.465,1.395,21257000,27900000,34875000,65815000,liền khối các thớt,,https://truckaka04.s3.ap-southeast-2.amazonaws.com/2026-05-06T01%3A44%3A28.201-04%3A00.mp4,Có,"https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M27.1,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778745987/25_vyyufo.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M27.1,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778745989/23_gg0tkb.png
https://res.cloudinary.com/dg8xzpxji/image/upload/w_600,c_fill/l_text:Arial_40_bold:M27.1,co_rgb:ffffff,b_rgb:000000/fl_layer_apply,g_south_east,x_10,y_10/v1778745989/24_kj8xit.png"
